amount0,amount1,id,pool,timestamp
0.07,-161.196133,0x03084ca9f6242b81ac8797233471af2b848625fc054d7b10b9b17006604185cc#3228651,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704110267
-0.868590505137548315,2000,0x030fcc44838c3e0359e4c3e0af86ae3e649800626f2f5871e0144bf050aebe07#3229176,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704122231
-0.430101981065913476,1008,0x031a8def3d48dd5b4382156dfd1d0ca492bac2ec3ceecbcca1a68b5203e8dbc3#3230244,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704141095
0.02,-46.011872,0x031f5e8626742ac25f5b0d9748ecd01f7812aef49b72e5b4c3ae6dd66d31ad77#3228528,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704106763
9.97,-23502.639818,0x0322e2d5f37bda5094213dc1b131aa93c3c320bcd0c03fb1038cd8ac1654a8ee#125847,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704168095
-0.122719847399356825,281.028941,0x032824c6a0ae35e63da2b752363b4710b665b26699bafcfa375f9321a22bce4a#122772,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704100751
-0.494370056076600022,1140.205166,0x0332a13e5eb27be9fe18d16b3466e61a82a0af2dd188789eb4485b4c8b013d87#123389,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704117467
7.801951383565924611,-18507.642605,0x03426a379256addf22623050199c369303566eff22e99474bc927fa31b6ce45b#125118,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704155399
-2.572800516051995065,5947.5,0x0344df2147b326d0c44143ee63f49f5a524c10fdeb7f18dfd43899fff7b0cbb5#123892,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704128099
0.032314536356333632,-76.944557,0x036cf4fda18310acb12c6d04a0fd6643d1bb251083961fd7e349feaa0a82aa9a#3231881,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704168779
0.998837657355158535,-2326.160904,0x0374efa43093f0af34c6b76f9bf96db6c5ac74c093ea9fdca64e2eefcf3e3267#124301,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704137399
0.058971408040761633,-138.048871,0x0383800fbe06b3b8eb9e384ee501b69e51c65383108d0ec6dda305a10f15ba85#124400,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704139451
-21.606254330237427565,50000,0x03856f47ea99bbe26aa5ef68fd33240308b5562dbb83405ee9bf3065d14f7c55#123686,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704123875
-5.761504400304806842,13500,0x038ab3a1cd2670a7ad173bfa9454a0f04696baf59dd5b9d9fca8f5e8f9fe42e5#3230362,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704143723
-0.638717757887777774,1500,0x038ab3a1cd2670a7ad173bfa9454a0f04696baf59dd5b9d9fca8f5e8f9fe42e5#514678,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704143723
0.5,-1158.835273,0x0392019b30d41e8f7aeedc4bacbbd2e7c5cfc3071a2ccb05175307a02fd2a830#514585,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704136751
-60.332937808990835023,139456.347904,0x039e76ca9486b023bb7571dea69bb0737366325305a526a3d0378dba9281de68#123781,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704125831
-2.566654165595940564,5900,0x03a0c4a2122ea0a3b613ca548423fd63fb6b34433841deb3f7c8707dbfac3302#123419,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704118091
0.428252154952479269,-976.678458,0x03ac1da0e3a4db21fe61c89d0058bdbedff5934fa2c8438f46cdb539dff68342#122698,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704098267
0.386781579027894868,-887.598056,0x03ad1668f3533400e6646b53a8c8442521e292bad785468613ed2846e60fbbb6#514393,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704119063
0.2991,-692.448919,0x03b3199e399bf400ea728024691248bf361252aeb91746ced5aa3ace874ed41f#123979,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704130007
42.837319160203905757,-97587.816778,0x03b3d8febbf1edacae26153d36d056c81a41135293c01e68287bcd28f9026e9c#3227941,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704087371
43.780514590601527296,-104255.107518,0x03b8f079209cfab9c536fbac0009d00e61e79dc7928c284dfcf9d0f513f8bb6a#3231854,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704168395
8.642492940099126296,-20000,0x03bcfc0c376e6817c51197d441f8eae84f9b533e2124083c33715091f00ce18f#123950,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704129395
-0.210580961319717296,501.547946,0x03cc3bece4911684e304e578e450dc7f75a014d6d6141ced51218e26e8c10db6#125957,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704169715
0.200112953522582074,-476.360186,0x03ccaeb3feaaeb123cafe19d664aa21f267250a6b95451f96f7289a88f99067f#125594,"{'token0': {'symbol': 'WETH'}, 'token1': {'symbol': 'USDT'}}",1704163379
